osmid,y,x,highway,street_count,geometry
215015360,-34.631338,-58.4501209,,4,POINT (-58.4501209 -34.631338)
215015380,-34.6309968,-58.4490566,,4,POINT (-58.4490566 -34.6309968)
215015399,-34.6316512,-58.4511033,,4,POINT (-58.4511033 -34.6316512)
215015418,-34.6348183,-58.4572872,,4,POINT (-58.4572872 -34.6348183)
215015431,-34.6342425,-58.4555644,,4,POINT (-58.4555644 -34.6342425)
215015455,-34.6339062,-58.4545205,,4,POINT (-58.4545205 -34.6339062)
215015476,-34.6335446,-58.4533743,traffic_signals,4,POINT (-58.4533743 -34.6335446)
215015496,-34.6331954,-58.4522617,,4,POINT (-58.4522617 -34.6331954)
215015516,-34.6346155,-58.4567654,,4,POINT (-58.4567654 -34.6346155)
215015549,-34.6352296,-58.4551068,,4,POINT (-58.4551068 -34.6352296)
215015567,-34.6348897,-58.4540639,,4,POINT (-58.4540639 -34.6348897)
215015584,-34.6344881,-58.4529078,traffic_signals,4,POINT (-58.4529078 -34.6344881)
215015605,-34.6341412,-58.4517851,traffic_signals,4,POINT (-58.4517851 -34.6341412)
215015622,-34.6338113,-58.4507274,,4,POINT (-58.4507274 -34.6338113)
215015642,-34.6333504,-58.4492318,traffic_signals,4,POINT (-58.4492318 -34.6333504)
215015675,-34.6330196,-58.4481056,,4,POINT (-58.4481056 -34.6330196)
215015697,-34.6326614,-58.447065,,4,POINT (-58.447065 -34.6326614)
215015718,-34.6320164,-58.4451055,,4,POINT (-58.4451055 -34.6320164)
215015742,-34.6334322,-58.4454858,,3,POINT (-58.4454858 -34.6334322)
215015763,-34.6322991,-58.4460006,,4,POINT (-58.4460006 -34.6322991)
215015784,-34.631306,-58.4464747,,3,POINT (-58.4464747 -34.631306)
215015801,-34.6347749,-58.4502446,,3,POINT (-58.4502446 -34.6347749)
215015818,-34.6351203,-58.4513061,,4,POINT (-58.4513061 -34.6351203)
215015840,-34.6358585,-58.4535927,traffic_signals,4,POINT (-58.4535927 -34.6358585)
215015854,-34.6364957,-58.4555593,,4,POINT (-58.4555593 -34.6364957)
215015861,-34.6341806,-58.448323,,3,POINT (-58.448323 -34.6341806)
215015873,-34.6339724,-58.4476708,,4,POINT (-58.4476708 -34.6339724)
215015882,-34.6336369,-58.4466233,,4,POINT (-58.4466233 -34.6336369)
215028291,-34.6457759,-58.4518147,traffic_signals,3,POINT (-58.4518147 -34.6457759)
215028309,-34.6428951,-58.4530026,,5,POINT (-58.4530026 -34.6428951)
215028425,-34.6421523,-58.452488,,4,POINT (-58.452488 -34.6421523)
215028444,-34.6371437,-58.4579705,,4,POINT (-58.4579705 -34.6371437)
215028525,-34.6365548,-58.4573146,,5,POINT (-58.4573146 -34.6365548)
215028538,-34.6395855,-58.45453,,4,POINT (-58.45453 -34.6395855)
215028562,-34.6373932,-58.4564751,,4,POINT (-58.4564751 -34.6373932)
215028574,-34.6379874,-58.4570739,,4,POINT (-58.4570739 -34.6379874)
215028587,-34.6388025,-58.4578414,,4,POINT (-58.4578414 -34.6388025)
215028600,-34.6382932,-58.4562847,,1,POINT (-58.4562847 -34.6382932)
215028617,-34.6377543,-58.456839,,4,POINT (-58.456839 -34.6377543)
215028634,-34.6369302,-58.4577298,,4,POINT (-58.4577298 -34.6369302)
215028677,-34.6381388,-58.4560794,,1,POINT (-58.4560794 -34.6381388)
215028693,-34.6375646,-58.4566479,,4,POINT (-58.4566479 -34.6375646)
215028713,-34.6367505,-58.4575213,,4,POINT (-58.4575213 -34.6367505)
215028793,-34.6389328,-58.4538966,,3,POINT (-58.4538966 -34.6389328)
215028829,-34.6357899,-58.4564841,,3,POINT (-58.4564841 -34.6357899)
215028841,-34.6391402,-58.4540904,,4,POINT (-58.4540904 -34.6391402)
215028861,-34.6370036,-58.4560825,,3,POINT (-58.4560825 -34.6370036)
215028877,-34.6393325,-58.4542808,,3,POINT (-58.4542808 -34.6393325)
215028891,-34.6371752,-58.4562555,,3,POINT (-58.4562555 -34.6371752)
215028908,-34.6363247,-58.4570704,,3,POINT (-58.4570704 -34.6363247)
215028916,-34.6359681,-58.4566771,,3,POINT (-58.4566771 -34.6359681)
215028931,-34.6350101,-58.4574746,,4,POINT (-58.4574746 -34.6350101)
215028944,-34.6361676,-58.4568885,,3,POINT (-58.4568885 -34.6361676)
215028962,-34.6352386,-58.45766,,3,POINT (-58.45766 -34.6352386)
215028994,-34.6361068,-58.4568163,,3,POINT (-58.4568163 -34.6361068)
215033092,-34.6307754,-58.456012,traffic_signals,4,POINT (-58.456012 -34.6307754)
215033110,-34.6318473,-58.4554981,traffic_signals,4,POINT (-58.4554981 -34.6318473)
216616645,-34.5760315,-58.3896807,,3,POINT (-58.3896807 -34.5760315)
216616884,-34.5771717,-58.3854248,,3,POINT (-58.3854248 -34.5771717)
217886631,-34.5967,-58.427829,,3,POINT (-58.427829 -34.5967)
217886657,-34.5941886,-58.4281616,,3,POINT (-58.4281616 -34.5941886)
217886671,-34.5950031,-58.4273813,,3,POINT (-58.4273813 -34.5950031)
217886675,-34.5907312,-58.4172747,,3,POINT (-58.4172747 -34.5907312)
217886683,-34.5899424,-58.4183754,,3,POINT (-58.4183754 -34.5899424)
217886697,-34.5895715,-58.4158296,,3,POINT (-58.4158296 -34.5895715)
217886702,-34.589118,-58.4157687,,3,POINT (-58.4157687 -34.589118)
217886894,-34.5886715,-58.4179342,traffic_signals,4,POINT (-58.4179342 -34.5886715)
217886951,-34.5880169,-58.4187325,,4,POINT (-58.4187325 -34.5880169)
217886982,-34.5873364,-58.4194746,traffic_signals,3,POINT (-58.4194746 -34.5873364)
217912795,-34.5872131,-58.4109988,traffic_signals,4,POINT (-58.4109988 -34.5872131)
217912819,-34.5865382,-58.4105809,traffic_signals,4,POINT (-58.4105809 -34.5865382)
217912844,-34.5855563,-58.4099019,,3,POINT (-58.4099019 -34.5855563)
217931369,-34.5787394,-58.402797,,3,POINT (-58.402797 -34.5787394)
217931387,-34.5785564,-58.4020889,,3,POINT (-58.4020889 -34.5785564)
218042076,-34.6340955,-58.4463979,,3,POINT (-58.4463979 -34.6340955)
218042093,-34.6315278,-58.4436409,,4,POINT (-58.4436409 -34.6315278)
218042116,-34.6301214,-58.4427467,,4,POINT (-58.4427467 -34.6301214)
218262179,-34.6425415,-58.4296083,,4,POINT (-58.4296083 -34.6425415)
218262202,-34.6423061,-58.428221,,4,POINT (-58.428221 -34.6423061)
218262222,-34.6432603,-58.4267767,,3,POINT (-58.4267767 -34.6432603)
218262239,-34.6449132,-58.4354103,,4,POINT (-58.4354103 -34.6449132)
218262261,-34.6434673,-58.4279487,,4,POINT (-58.4279487 -34.6434673)
218262279,-34.6437083,-58.4293129,,4,POINT (-58.4293129 -34.6437083)
218262294,-34.6439471,-58.4306723,,4,POINT (-58.4306723 -34.6439471)
218262310,-34.6441798,-58.4321776,,5,POINT (-58.4321776 -34.6441798)
218262331,-34.6445852,-58.4338184,,4,POINT (-58.4338184 -34.6445852)
218262351,-34.6451222,-58.4315841,,3,POINT (-58.4315841 -34.6451222)
218262394,-34.6450359,-58.4294794,,3,POINT (-58.4294794 -34.6450359)
218262432,-34.646183,-58.4290017,,4,POINT (-58.4290017 -34.646183)
218262474,-34.6450718,-58.4253823,,4,POINT (-58.4253823 -34.6450718)
218262489,-34.6460166,-58.4241656,,4,POINT (-58.4241656 -34.6460166)
218262522,-34.6457609,-58.4284893,,4,POINT (-58.4284893 -34.6457609)
218262581,-34.6463842,-58.4315647,,4,POINT (-58.4315647 -34.6463842)
218262604,-34.6452292,-58.4325797,,3,POINT (-58.4325797 -34.6452292)
218262689,-34.6459092,-58.4311004,traffic_signals,4,POINT (-58.4311004 -34.6459092)
218308171,-34.6400021,-58.454923,traffic_signals,4,POINT (-58.454923 -34.6400021)
218308191,-34.6416388,-58.4520843,,4,POINT (-58.4520843 -34.6416388)
218308207,-34.6404999,-58.4557492,traffic_signals,4,POINT (-58.4557492 -34.6404999)
218308227,-34.6411177,-58.4568383,traffic_signals,4,POINT (-58.4568383 -34.6411177)
218308264,-34.6437744,-58.4539518,,3,POINT (-58.4539518 -34.6437744)
218308289,-34.6410644,-58.4517109,,4,POINT (-58.4517109 -34.6410644)
218308308,-34.6418022,-58.4503966,,4,POINT (-58.4503966 -34.6418022)
218308327,-34.6388901,-58.4561077,,4,POINT (-58.4561077 -34.6388901)
218308345,-34.6396492,-58.4567943,,4,POINT (-58.4567943 -34.6396492)
218308367,-34.640459,-58.457539,,4,POINT (-58.457539 -34.640459)
218308418,-34.6406639,-58.4560271,,3,POINT (-58.4560271 -34.6406639)
218308438,-34.6430914,-58.4532342,,3,POINT (-58.4532342 -34.6430914)
218308457,-34.6408144,-58.4562826,,3,POINT (-58.4562826 -34.6408144)
218308477,-34.6432915,-58.4534384,,3,POINT (-58.4534384 -34.6432915)
218308502,-34.642231,-58.4550515,,3,POINT (-58.4550515 -34.642231)
218308519,-34.6434754,-58.4536349,,3,POINT (-58.4536349 -34.6434754)
218308541,-34.6393618,-58.4565253,,3,POINT (-58.4565253 -34.6393618)
218308558,-34.6426426,-58.4528321,,3,POINT (-58.4528321 -34.6426426)
218308578,-34.6391578,-58.4563295,,3,POINT (-58.4563295 -34.6391578)
218308597,-34.6424112,-58.452678,,3,POINT (-58.452678 -34.6424112)
218308615,-34.6414582,-58.4519763,,4,POINT (-58.4519763 -34.6414582)
218308637,-34.6422405,-58.4509265,,3,POINT (-58.4509265 -34.6422405)
218308656,-34.6355323,-58.4468638,,3,POINT (-58.4468638 -34.6355323)
