u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,tunnel,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,junction,width,access,est_width,service,Groups
6535257,6535280,0,581142231,motorway,4,90,,True,A 621,False,229.661311792724,,"LINESTRING (1.4111134 43.6250948, 1.4115895 43.6250907, 1.412059 43.6250763, 1.412854 43.6250024, 1.4134017 43.624929, 1.4139367 43.6248409)",1725.591510818525,25.410389373593105,0.0098819054402369,,,,,,,C
6535280,1847223742,0,107918275,motorway,2,90,,True,A 621,False,251.63991587311995,,"LINESTRING (1.4139367 43.6248409, 1.4152917 43.624584, 1.4168125 43.6242539, 1.4169353 43.6242085)",1703.6129067381291,25.42562884876825,0.0086798118539069,,,,,,,C
6535280,146059941,0,"[1332646326, 14801487, 1332646327]",motorway_link,1,"['70', '50']",,True,,False,595.5270395297003,,"LINESTRING (1.4139367 43.6248409, 1.4142377 43.6247565, 1.4144748 43.6247004, 1.4148398 43.6246248, 1.4150396 43.6245626, 1.4151723 43.6245047, 1.4153042 43.6244285, 1.4153923 43.6243607, 1.4154848 43.6242782, 1.4155787 43.6241675, 1.4156538 43.6240578, 1.4157034 43.6239598, 1.4157625 43.6238219, 1.4158845 43.6235181, 1.41615 43.6228628, 1.4162788 43.6225337, 1.4163458 43.6223599, 1.4164102 43.6222599, 1.4164813 43.6221599, 1.4165685 43.6220657, 1.4166757 43.6219783, 1.4168125 43.621889, 1.417007 43.6217754, 1.4173195 43.6215997, 1.4174469 43.6215143, 1.4175595 43.6214085, 1.417653 43.6212953, 1.4177161 43.6211916, 1.418017 43.6207477)",3249.485460297484,29.58917999898512,0.0012020935863299,,,,,,,C
6535286,11003370,0,4612676,trunk,2,,Rond-Point Henri Cazaux,True,,False,22.33603600552132,,"LINESTRING (1.4188656 43.6236001, 1.4189534 43.6235791, 1.4190457 43.6235742, 1.4191368 43.6235857)",168.6548969881581,7.240133831880895,0.0106031913849281,,roundabout,,,,,C
6536300,6535286,0,4612676,trunk,2,,Rond-Point Henri Cazaux,True,,False,25.81022386476592,,"LINESTRING (1.4186634 43.6237718, 1.4186937 43.6237181, 1.4187389 43.6236702, 1.4187971 43.6236302, 1.4188656 43.6236001)",165.18070912891352,7.280892092595129,0.0106031913849281,,roundabout,,,,,C
8010648,250665032,0,23180684,residential,,30,Rue du Pic du Lanoux,False,,False,17.57170133137772,,"LINESTRING (1.4829472 43.5935453, 1.4828811 43.5933947)",17.57170133137772,1.552996404233021,0.0014162051788886,,,,,,,C
8010648,9104050,0,1863458,residential,,30,Rue Julia,False,,False,115.21175946509952,,"LINESTRING (1.4829472 43.5935453, 1.4823242 43.5937816, 1.4816795 43.5940255)",115.21175946509952,1.943674921908601,0.0015392498278591,,,,,,,C
8010648,8010708,0,144568535,residential,,30,Rue Sainte-Claire,False,,True,851.3794792553299,,"LINESTRING (1.4829472 43.5935453, 1.4833494 43.5934217, 1.4834407 43.5934003, 1.4835023 43.5933858, 1.4836062 43.5933472, 1.483905 43.5931942, 1.4844746 43.5929086, 1.4845252 43.5928926, 1.4845745 43.5928865, 1.4846215 43.5928931, 1.4846583 43.5929081, 1.4846976 43.5929327, 1.4847174 43.5929618, 1.4847277 43.592996, 1.4847233 43.5930306, 1.4847083 43.5930606, 1.4846862 43.5930842, 1.4836099 43.593752, 1.4835754 43.5937792, 1.4835563 43.5938073, 1.4835533 43.5938382, 1.4835674 43.5938758, 1.4835905 43.5939062, 1.4836337 43.5939292, 1.4836874 43.5939438, 1.483731 43.5939465, 1.4837715 43.5939392, 1.483964 43.5938559, 1.4848491 43.5934501, 1.4848853 43.593438, 1.4849225 43.5934314, 1.4849681 43.5934331, 1.4850178 43.5934555, 1.485057 43.5934815, 1.4850788 43.5935091, 1.4850919 43.5935388, 1.4850966 43.5935725, 1.4850761 43.5936286, 1.4850349 43.593665, 1.4845346 43.5939858, 1.4839714 43.5943556, 1.4838433 43.5944491, 1.4838181 43.5944768, 1.4838074 43.5945074, 1.4838084 43.5945411, 1.4838205 43.5945783, 1.4838446 43.5946166, 1.4838825 43.5946421, 1.4839274 43.5946565, 1.4839804 43.594665, 1.4840307 43.5946623, 1.484828 43.5943527, 1.4848773 43.5943425, 1.48495 43.5943444, 1.4849909 43.5943554, 1.4850506 43.5943818, 1.4850845 43.5944168, 1.4851009 43.5944493, 1.4851066 43.5944926, 1.4850915 43.5945343, 1.4850597 43.5945703, 1.4850057 43.5946081, 1.4843566 43.594917, 1.4843237 43.594953, 1.4843103 43.594986, 1.4843184 43.5950341, 1.4843398 43.5951202, 1.4843507 43.5951566)",851.3794792553293,1.5596392943411388,4.732104538694041e-05,,,,,,,C
8010656,247475457,0,1863458,residential,,30,Rue Julia,False,,True,101.34988263676364,,"LINESTRING (1.4784128 43.5946312, 1.4784474 43.5946381, 1.4785063 43.5946499, 1.4785881 43.5946663, 1.4786385 43.5946848, 1.4790394 43.5948322, 1.4791144 43.5948638, 1.4791883 43.5948784, 1.4792839 43.594884, 1.479366 43.5948771, 1.4794529 43.5948569, 1.4795762 43.5948131)",101.34988263676364,1.532829433281203,0.0022903783205855,,,,,,,C
8010656,250592222,0,"[8029565, 1231348439]",tertiary,1,30,Chemin de Duroux,False,,True,70.15405632018842,,"LINESTRING (1.4784128 43.5946312, 1.4785396 43.5943217, 1.4785972 43.5941552, 1.4786071 43.5941253, 1.4786482 43.5940239)",70.15405632018842,1.5678507887156663,0.0156292276425812,,,,,,,C
8010656,8704235,0,"[1231348440, 8168934]",tertiary,1,30,Chemin de Duroux,False,,False,195.8680840091621,,"LINESTRING (1.4784128 43.5946312, 1.4783682 43.5947696, 1.478251 43.5950522, 1.4781996 43.5952346, 1.4781982 43.5953083, 1.4781943 43.5953792, 1.4781564 43.5954909, 1.4781511 43.5955347, 1.4781588 43.5956042, 1.4782371 43.5960859, 1.4782702 43.5962327, 1.4782747 43.5962527, 1.478284 43.5962941, 1.4783162 43.5963588)",195.8680840091621,1.689149339483228,0.0149778556872969,,,,,,,C
8010664,257533775,0,8029564,residential,,30,Rue Xavier Darasse,False,,False,44.10695673310136,,"LINESTRING (1.4789486 43.5917317, 1.479046 43.591769, 1.4790878 43.5917752, 1.4791199 43.5917801, 1.4791646 43.591787, 1.4792239 43.5918062, 1.479325 43.5918706, 1.4794232 43.5919163)",44.10695673310136,1.6653390569077469,0.0006135101534924,,,,,,,C
8010664,8079825,0,"[193912331, 8027627]",tertiary,"['2', '3']",30,Avenue Lucien Baroux,False,,True,230.96870152794128,,"LINESTRING (1.4789486 43.5917317, 1.4789562 43.5916076, 1.4789546 43.5915826, 1.4789529 43.5915549, 1.4789385 43.5913193, 1.4789327 43.5912253, 1.4789236 43.5911282, 1.4788966 43.5908109, 1.4788306 43.5898239, 1.4788131 43.5897448, 1.4787848 43.5896605)",230.9687015279412,1.7782718334000198,0.0130457120801889,,,,,,,C
8010664,250592222,0,"[118479832, 193912332, 204893749]",tertiary,"['2', '3']",30,Avenue Lucien Baroux,False,,True,256.2110269062839,,"LINESTRING (1.4789486 43.5917317, 1.4789467 43.5918761, 1.4789405 43.5919051, 1.4789347 43.5919322, 1.4789249 43.591978, 1.4788267 43.5927772, 1.4787662 43.5932822, 1.478697 43.593828, 1.4786923 43.5938546, 1.4786875 43.5938795, 1.4786759 43.5939388, 1.4786482 43.5940239)",256.211026906284,1.5766546356627902,0.0129105019998231,,,,,,,C
8010664,1587057265,0,903848469,residential,,30,Rue de Limayrac,False,,True,169.79240292471695,,"LINESTRING (1.4789486 43.5917317, 1.478819 43.5917069, 1.4787706 43.5917088, 1.4787294 43.5917105, 1.4786736 43.5917168, 1.4785584 43.5917443, 1.4783333 43.5918109, 1.4780793 43.5918861, 1.4774566 43.5920774, 1.4772809 43.5921372, 1.4771602 43.5921886, 1.4770197 43.5922685)",169.79240292471695,1.5809538211891505,0.0140915667690267,,,,,,,C
8010671,249727355,0,8029557,residential,2,30,AllÃÂÃÂ©e de Limayrac,False,,False,186.15298279621533,,"LINESTRING (1.4805869 43.5911278, 1.4825072 43.5905481, 1.4827205 43.5904839)",186.15298279621533,1.459689998216543,0.0001575547502757,,,,,,,C
8010682,250664737,0,8029557,residential,2,30,AllÃÂÃÂ©e de Limayrac,False,,True,77.1408363578723,,"LINESTRING (1.4887665 43.5898305, 1.4879007 43.5895338)",77.1408363578723,1.599661315201493,0.002169493656373,,,,,,,C
8010682,30062423,0,144568523,residential,,30,AllÃÂÃÂ©e de Limayrac,True,,False,39.264656606588176,,"LINESTRING (1.4887665 43.5898305, 1.4889877 43.5898801, 1.4890916 43.5899069, 1.4891722 43.5899156, 1.4892357 43.5899224)",98.3747697735837,8.896402659223392,0.0046588388488006,,,,,,,C
8010683,30062143,0,4720710,residential,1,30,Rue Firmin Boissin,True,,False,89.49655429375476,,"LINESTRING (1.4894501 43.5900051, 1.4895116 43.5900503, 1.4896372 43.5900954, 1.4900711 43.5902522, 1.4901646 43.5902859, 1.4902588 43.5903135, 1.490344 43.5903227, 1.4904501 43.5903278)",253.0095283592503,16.26480100481676,0.0006370465391309,,,,,,,C
8010683,30062421,0,8029556,residential,,30,Rond-Point de l'AbbÃÂÃÂ© Raymond Julien,True,,False,11.80478360050505,,"LINESTRING (1.4894501 43.5900051, 1.4894455 43.5900403, 1.4894249 43.5900724, 1.4893907 43.5900977)",60.6563937480414,7.484794481876713,0.0037189475501577,,roundabout,,,,,C
8010685,30062421,0,4720709,residential,1,30,Rue Firmin Boissin,True,,False,90.3439946581076,,"LINESTRING (1.4903472 43.5904841, 1.4902883 43.5904194, 1.49013 43.5903314, 1.4900346 43.5902967, 1.4896969 43.590174, 1.4896111 43.5901383, 1.4895051 43.5901032, 1.4894293 43.5900959, 1.4893907 43.5900977)",252.16208799489743,10.429692323064296,0.0088982434159816,,,,,,,C
8010685,30062143,0,616124643,tertiary,2,50,Avenue Jean Gonord,True,,False,20.082866719264345,,"LINESTRING (1.4903472 43.5904841, 1.4903508 43.590439, 1.4903701 43.5903961, 1.490404 43.5903582, 1.4904501 43.5903278)",102.00913995310133,7.360505645867348,0.0029102442912968,,roundabout,,,,,C
8010690,30061904,0,4720705,tertiary,1,50,Avenue Jean Gonord,True,,False,34.59140803797011,,"LINESTRING (1.4906749 43.5906349, 1.4906048 43.5906826, 1.4905847 43.5907074, 1.4904904 43.5909088)",136.3523961121433,8.783195512538978,0.0051461760995352,,,,,,,C
8010690,2041955475,0,1091642202,tertiary,2,50,Avenue Jean Gonord,True,,False,18.90727019913251,,"LINESTRING (1.4906749 43.5906349, 1.4906296 43.5906439, 1.4905828 43.5906464, 1.4905362 43.5906424, 1.4904915 43.5906318, 1.4904505 43.5906153)",103.18473647323316,7.570412950017589,0.0046491065036843,,roundabout,,,,,C
8010693,8010690,0,4720689,tertiary,2,50,Avenue Jean Gonord,True,,False,42.4681572368203,,"LINESTRING (1.4907226 43.5903259, 1.490763 43.5903504, 1.490795 43.5903808, 1.4908173 43.5904154, 1.4908286 43.5904527, 1.4908285 43.5904909, 1.490817 43.5905282, 1.4907945 43.5905627, 1.4907623 43.5905929, 1.4907218 43.5906174, 1.4906749 43.5906349)",79.62384943554537,7.081394821084025,0.0097952826032195,,roundabout,,,,,C
8010694,1378059161,0,4720707,tertiary,1,50,Avenue Jean Gonord,True,,False,33.60083094230764,,"LINESTRING (1.4905092 43.590306, 1.4905666 43.5902397, 1.4905917 43.5902095, 1.4906437 43.5901377, 1.4907074 43.5900405)",136.0809592441567,8.78857809634217,0.0026773631760137,,,,,,,C
8010694,8010693,0,616124641,tertiary,2,50,Avenue Jean Gonord,True,,False,17.932754474587565,,"LINESTRING (1.4905092 43.590306, 1.4905524 43.5902983, 1.4905969 43.5902965, 1.490641 43.5903006, 1.4906834 43.5903105, 1.4907226 43.5903259)",104.1592521977781,7.5704134535702226,0.0008699276544139,,roundabout,,,,,C
8010703,8010704,0,101780495,residential,2,30,Avenue Raymond Naves,False,,True,41.65893259961079,,"LINESTRING (1.4882871 43.5948202, 1.4882421 43.594737, 1.4882154 43.5946855, 1.4881851 43.5946214, 1.4881728 43.5945895, 1.4881515 43.594534, 1.4881367 43.594463)",41.65893259961079,1.5090987856544082,0.0061418794181308,,,,,,,C
8010703,250671775,0,"[591261553, 591261550]",primary,2,50,Avenue de Castres,False,M 126,True,137.25475817440423,,"LINESTRING (1.4882871 43.5948202, 1.4882118 43.594847, 1.488165 43.5948636, 1.4881225 43.5948787, 1.4881162 43.594881, 1.4876837 43.5950238, 1.4872871 43.5951745, 1.487183 43.5952092, 1.4867547 43.5953599)",137.25475817440426,1.5157185019990975,0.0048572346901894,,,,,,,C
8010703,250671755,0,591261554,primary,2,50,Avenue de Castres,False,M 126,False,37.06775688622071,,"LINESTRING (1.4882871 43.5948202, 1.4883996 43.5947771, 1.4884332 43.5947642, 1.4884422 43.5947609, 1.4886837 43.5946731, 1.4886968 43.5946683)",37.0677568862207,1.5200316451229705,0.0067266890844946,,,,,,,C
8010704,247475455,0,30634359,residential,2,30,Avenue Raymond Naves,False,,True,272.08842063781105,,"LINESTRING (1.4881367 43.594463, 1.4880704 43.5944749, 1.4880218 43.5944836, 1.4879431 43.5944995, 1.4876681 43.5945581, 1.4871471 43.5946621, 1.4869392 43.5947113, 1.4865178 43.5947939, 1.4858032 43.5949193, 1.4857832 43.5949228, 1.4856179 43.5949309, 1.4854154 43.5949641, 1.4850154 43.595027, 1.484944 43.5950442, 1.4848682 43.5950678)",272.088420637811,1.5089701106444302,0.0094471278186125,,,,,,,C
8010704,250664903,0,"[457207688, 591261555, 32521843, 591261556, 101780502]",residential,"['2', '1']",30,Avenue de Lasbordes,False,,False,374.168569852095,,"LINESTRING (1.4881367 43.594463, 1.4881372 43.5944377, 1.488168 43.5942816, 1.4882382 43.5939251, 1.4883137 43.5935271, 1.4883202 43.5934926, 1.4883585 43.5933013, 1.4883933 43.5931158, 1.4884054 43.5930492, 1.4884235 43.5929866, 1.48845 43.5929353, 1.4886052 43.5927263, 1.4886277 43.5926965, 1.4887112 43.592584, 1.488763 43.5925142, 1.4889517 43.5922598, 1.4892538 43.5918569, 1.4892724 43.5918335, 1.4893261 43.5917609, 1.4893897 43.5916747, 1.4895658 43.5914352, 1.4896824 43.5913572)",374.1685698520951,1.5202259027580478,0.0004581153879747,,,,,,,C
8010704,8010703,0,101780495,residential,2,30,Avenue Raymond Naves,False,,False,41.65893259961079,,"LINESTRING (1.4881367 43.594463, 1.4881515 43.594534, 1.4881728 43.5945895, 1.4881851 43.5946214, 1.4882154 43.5946855, 1.4882421 43.594737, 1.4882871 43.5948202)",41.65893259961079,1.5090987856544071,0.0026811369424874,,,,,,,C
8010708,247475455,0,30634359,residential,2,30,Avenue Raymond Naves,False,,False,42.83131834462028,,"LINESTRING (1.4843507 43.5951566, 1.4847626 43.5950841, 1.4848682 43.5950678)",42.83131834462028,1.521294952037849,0.0027694232160425,,,,,,,C
8010708,247475441,0,30634359,residential,2,30,Avenue Raymond Naves,False,,True,134.54133836914096,,"LINESTRING (1.4843507 43.5951566, 1.4841682 43.5951945, 1.4841237 43.5952019, 1.4839067 43.5952322, 1.4835975 43.59529, 1.4835221 43.5953014, 1.4832006 43.5953599, 1.4827923 43.5954334, 1.4827275 43.5954408)",134.54133836914093,1.6139327444311686,0.0096781220506587,,,,,,,C
8010708,8010648,0,144568535,residential,,30,Rue Sainte-Claire,False,,False,851.3794792553293,,"LINESTRING (1.4843507 43.5951566, 1.4843398 43.5951202, 1.4843184 43.5950341, 1.4843103 43.594986, 1.4843237 43.594953, 1.4843566 43.594917, 1.4850057 43.5946081, 1.4850597 43.5945703, 1.4850915 43.5945343, 1.4851066 43.5944926, 1.4851009 43.5944493, 1.4850845 43.5944168, 1.4850506 43.5943818, 1.4849909 43.5943554, 1.48495 43.5943444, 1.4848773 43.5943425, 1.484828 43.5943527, 1.4840307 43.5946623, 1.4839804 43.594665, 1.4839274 43.5946565, 1.4838825 43.5946421, 1.4838446 43.5946166, 1.4838205 43.5945783, 1.4838084 43.5945411, 1.4838074 43.5945074, 1.4838181 43.5944768, 1.4838433 43.5944491, 1.4839714 43.5943556, 1.4845346 43.5939858, 1.4850349 43.593665, 1.4850761 43.5936286, 1.4850966 43.5935725, 1.4850919 43.5935388, 1.4850788 43.5935091, 1.485057 43.5934815, 1.4850178 43.5934555, 1.4849681 43.5934331, 1.4849225 43.5934314, 1.4848853 43.593438, 1.4848491 43.5934501, 1.483964 43.5938559, 1.4837715 43.5939392, 1.483731 43.5939465, 1.4836874 43.5939438, 1.4836337 43.5939292, 1.4835905 43.5939062, 1.4835674 43.5938758, 1.4835533 43.5938382, 1.4835563 43.5938073, 1.4835754 43.5937792, 1.4836099 43.593752, 1.4846862 43.5930842, 1.4847083 43.5930606, 1.4847233 43.5930306, 1.4847277 43.592996, 1.4847174 43.5929618, 1.4846976 43.5929327, 1.4846583 43.5929081, 1.4846215 43.5928931, 1.4845745 43.5928865, 1.4845252 43.5928926, 1.4844746 43.5929086, 1.483905 43.5931942, 1.4836062 43.5933472, 1.4835023 43.5933858, 1.4834407 43.5934003, 1.4833494 43.5934217, 1.4829472 43.5935453)",851.3794792553299,1.5596392943411392,6.772917723797138e-05,,,,,,,C
8078333,416163716,0,8027617,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,12.416786333187948,,"LINESTRING (1.4786378 43.5895248, 1.4786 43.5895164, 1.4785664 43.5895013, 1.4785392 43.5894804, 1.4785219 43.589458)",65.27235219516835,10.063421962346672,0.01343448450921,,roundabout,,,,,C
8078337,8078338,0,1354154064,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,7.759217699135751,,"LINESTRING (1.4785536 43.589337, 1.4785923 43.5893162, 1.4786379 43.589305)",69.92992082922055,10.125876054215109,0.0346793249387222,,roundabout,,,,,C
8078338,8078341,0,8027621,tertiary,1,30,Chemin de la Terrasse,True,,False,100.09108812422592,,"LINESTRING (1.4786379 43.589305, 1.4787116 43.5892466, 1.4787748 43.5891659, 1.478844 43.5890727, 1.4789326 43.5889537, 1.4792447 43.5885221)",169.0438717296159,13.467618729725922,0.0215204495191451,,,,,,,C
8078338,8078340,0,616124575,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,14.538327959033465,,"LINESTRING (1.4786379 43.589305, 1.4786679 43.5893035, 1.4786977 43.5893062, 1.4787263 43.5893131, 1.4787525 43.5893238, 1.4787752 43.5893381, 1.4787937 43.5893553)",63.15081056932283,10.336078433560829,0.013158875419577,,roundabout,,,,,C
8078339,8079825,0,8027623,tertiary,,30,Avenue Lucien Baroux,True,,False,19.54849634138817,,"LINESTRING (1.4787835 43.5894849, 1.4787793 43.5895294, 1.4787789 43.589568, 1.4787848 43.5896605)",83.74988469932099,11.775654710798404,0.0233714074922472,,,,,,,C
8078339,8078333,0,616124573,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,13.132175742506146,,"LINESTRING (1.4787835 43.5894849, 1.4787605 43.5895016, 1.4787331 43.5895145, 1.4787026 43.5895228, 1.4786704 43.5895263, 1.4786378 43.5895248)",64.55696278585015,10.54666127612068,0.000427254916088,,roundabout,,,,,C
8078340,1580792630,0,616124574,tertiary,,30,Rond-Point JÃÂÃÂ©rÃÂÃÂ´me Pugens,True,,False,2.3922169854588344,,"LINESTRING (1.4787937 43.5893553, 1.4788071 43.5893745)",75.29692154289746,10.113757028718512,0.0292851726580092,,roundabout,,,,,C
8078341,12362991480,0,23129077,residential,,30,Chemin de Firmis,False,,False,5.517607868262925,,"LINESTRING (1.4792447 43.5885221, 1.4793059 43.5885444)",5.517607868262925,1.4875297952967972,0.0049263293750329,,,,,,,C
8078341,250324377,0,8027621,tertiary,1,30,Chemin de la Terrasse,True,,False,73.33838364972956,,"LINESTRING (1.4792447 43.5885221, 1.4793696 43.5883716, 1.4794822 43.5882392, 1.4795985 43.5881264, 1.4797529 43.5879757)",91.62015344074312,6.014190988506883,0.0166338191743187,,,,,,,C
8078345,5951078901,0,8168890,tertiary,,30,Chemin de la Terrasse,True,,False,15.943663477547103,,"LINESTRING (1.4852397 43.5849946, 1.4854016 43.5849121)",24.07293682169048,4.668972118890008,0.008765888487882,,,,,,,C
8078345,250325276,0,23162007,residential,,30,Impasse Franz Schrader,True,,False,29.34292307995032,,"LINESTRING (1.4852397 43.5849946, 1.4852075 43.5849607, 1.4851445 43.5848047, 1.4851448 43.5847445)",52.310997742414166,6.23649612279787,0.0009075908369176,,,,,,,C
8078349,12362991233,0,23049696,residential,2,30,Rue des Magnanarelles,False,,True,5.628861229357733,,"LINESTRING (1.4895071 43.5813866, 1.4894439 43.581365)",5.628861229357733,1.6255919734339013,2.733497952309622e-05,,,,,,,C
8078349,250597966,0,343780774,tertiary,1,30,Chemin de la Terrasse,True,,False,84.8593664253641,,"LINESTRING (1.4895071 43.5813866, 1.4893536 43.5816115, 1.4890311 43.5820674)",95.43063111920124,4.71603865844511,0.0055721648176617,,,,,,,C
8078349,250597956,0,773871786,residential,,30,Rue Sicard Alaman,False,,True,56.79604756742432,,"LINESTRING (1.4895071 43.5813866, 1.4895262 43.5813939, 1.4895588 43.5814063, 1.4899397 43.5815595, 1.490128 43.5816285)",56.79604756742432,1.702124103722147,0.0006154715189623,,,,,,,C
8078365,9008170003,0,22804697,tertiary,2,50,Rue Jules VÃÂÃÂ©drines,False,,False,9.492359405766855,,"LINESTRING (1.4865647 43.5711558, 1.4864694 43.571206)",9.492359405766855,1.6550576053653094,0.000189855212001,,,,,,,C
8078365,8078370,0,22804697,tertiary,2,50,Rue Jules VÃÂÃÂ©drines,False,,True,423.5247238731395,,"LINESTRING (1.4865647 43.5711558, 1.4866152 43.5711284, 1.4866418 43.5711154, 1.4867726 43.5710491, 1.4874778 43.5707228, 1.4877355 43.5706036, 1.4880963 43.570436, 1.4894409 43.5698127, 1.4897749 43.5696546, 1.4904627 43.5693346, 1.4909412 43.5691152, 1.4909696 43.5691094, 1.4909917 43.5691056)",423.5247238731395,1.966109671760801,0.0010397471457291,,,,,,,C
