u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,width,bridge,junction,tunnel,access,ref,Groups
260694385,24910805,0,4208731,secondary,3,30,Rue Ordener,False,False,94.09098914929174,"LINESTRING (2.335098 48.8938039, 2.3351536 48.8937956, 2.3362215 48.893643, 2.3363575 48.8936311)",94.09098914929172,1.911780676475607,0.0061429680762403,,,,,,,C
260697230,260425918,0,"[299633666, 24038084]",residential,,30,"['Rue du Colonel Manhes', 'Rue BerzÃÂÃÂ©lius']",True,False,87.11890107401648,"LINESTRING (2.3214893 48.8953283, 2.3214258 48.8953543, 2.3210173 48.8955229, 2.320985 48.8955275, 2.3205466 48.8954298, 2.3204864 48.8953477)",97.43555211061482,2.3282429132811586,4.333247527460755e-05,"['3', '2.4']",,,,,,C
260697230,260425919,0,32748976,tertiary,2,30,Rue Pouchet,False,False,31.022601258876243,"LINESTRING (2.3214893 48.8953283, 2.3213634 48.8951659, 2.3212979 48.8950793)",31.022601258876243,1.2238399562701356,0.0004464074909968,,,,,,,C
260697230,178766485,0,32748976,tertiary,2,30,Rue Pouchet,False,True,57.31647381367687,"LINESTRING (2.3214893 48.8953283, 2.3218008 48.8957128, 2.3218284 48.8957501, 2.3218623 48.8957813)",57.31647381367687,1.6192500393689928,0.0008316821199504,,,,,,,C
260697442,5113660813,0,"[638580016, 625655521, 638580017]",primary,2,50,Boulevard Berthier,True,False,268.0962504943652,"LINESTRING (2.311775 48.8937535, 2.3116171 48.8936855, 2.3114825 48.8936339, 2.3111911 48.8935087, 2.3101471 48.8930985, 2.3093753 48.8927345, 2.3091051 48.8926238, 2.309043 48.8925967, 2.3088737 48.8925227, 2.308697 48.8924454)",1201.8089590807313,15.2833319507733,0.0016868651186285,,,,,,,C
260697442,4864063134,0,702262565,primary,,30,Boulevard Berthier,False,False,21.04103746759133,"LINESTRING (2.311775 48.8937535, 2.311777 48.8936728, 2.311778 48.8936345, 2.3117798 48.8935643)",21.04103746759133,1.773046069709694,0.0002438325372811,,,,,,,C
260744874,24972209,0,4039784,residential,2,30,Rue Bonaparte,False,False,75.73157105680211,"LINESTRING (2.3329374 48.8511812, 2.3329092 48.8510684, 2.332869 48.8508958, 2.3328411 48.8507761, 2.3328064 48.8506274, 2.3327786 48.8505082)",75.73157105680211,1.6348047705199844,0.0007233727727293,,,,,,,C
260744874,24958724,0,4039784,residential,2,30,Rue Bonaparte,False,True,12.51969362362852,"LINESTRING (2.3329374 48.8511812, 2.332937 48.851218, 2.3329259 48.8512499, 2.3329009 48.8512897)",12.51969362362852,1.395759236306274,0.0009997265074317,,,,,,,C
260800258,11059703725,0,"[1209831386, 4039578, 819754996, 37028604]",other,,20,Quai de Jemmapes,True,False,290.4069492117924,"LINESTRING (2.3677829 48.8796421, 2.3677166 48.8795596, 2.3676102 48.8794269, 2.3671858 48.8789257, 2.3665891 48.8782593, 2.3661754 48.877766, 2.3660132 48.8775739, 2.3658878 48.8774331, 2.3658302 48.8773683)",840.850348079487,21.42026446222896,0.0001044434963524,,,,,,,C
260800258,94108134,0,"[60732331, 60732332, 1191260070, 1016396879]",other,,30,"['Pont Maria PacÃÂÃÂ´me', 'Rue Louis Blanc']",True,False,66.99583295365983,"LINESTRING (2.3677829 48.8796421, 2.3676764 48.879706, 2.3674373 48.879844, 2.3674257 48.8798527, 2.3673774 48.8798765, 2.3670903 48.8800361)",1277.006236673844,16.85750994463368,0.0042851100398069,,yes,,,,,C
260928393,368338,0,626668696,primary,7,50,Avenue des Champs-ÃÂÃÂlysÃÂÃÂ©es,False,True,78.13006287462032,"LINESTRING (2.3004567 48.8720562, 2.3003847 48.872079, 2.3003329 48.8720958, 2.3002801 48.8721122, 2.2996413 48.8723151, 2.2994947 48.8723617)",78.13006287462031,1.6951710878239854,0.0224254295932238,,,,,,,C
260928393,25625951,0,"[642727563, 4293996]",residential,,30,Rue de Bassano,True,False,81.2247927970813,"LINESTRING (2.3004567 48.8720562, 2.3003881 48.8719616, 2.3003774 48.8719468, 2.3003377 48.8718921, 2.3002772 48.8718086, 2.3002573 48.8717663, 2.3000146 48.8714433, 2.2999797 48.8713971)",266.706900566778,5.246754839906331,0.0011361670180368,,,,,,,C
260928393,260928395,0,643131004,primary,7,50,Avenue des Champs-ÃÂÃÂlysÃÂÃÂ©es,False,False,37.75873113173068,"LINESTRING (2.3004567 48.8720562, 2.3006022 48.8720099, 2.300683 48.8719842, 2.3009215 48.8719084)",37.75873113173068,1.4751571163085468,0.0073743835442129,,,,,,,C
260928395,21660107,0,642910715,primary,7,50,Avenue des Champs-ÃÂÃÂlysÃÂÃÂ©es,False,False,17.14292058984508,"LINESTRING (2.3009215 48.8719084, 2.3011326 48.8718414)",17.14292058984508,1.552794092560628,0.0062023099791239,,,,,,,C
260928395,25625953,0,4293992,tertiary,2,30,Avenue George V,False,True,103.64182374902938,"LINESTRING (2.3009215 48.8719084, 2.3008582 48.8718118, 2.3008571 48.8717948, 2.3008589 48.8717636, 2.30086 48.8717263, 2.30087 48.8716067, 2.300871 48.8715803, 2.3009012 48.8711556, 2.3009132 48.8709858)",103.64182374902936,1.6045289834570498,0.0031528962365002,,,,,,,C
260928395,260928393,0,643131004,primary,7,50,Avenue des Champs-ÃÂÃÂlysÃÂÃÂ©es,False,True,37.75873113173068,"LINESTRING (2.3009215 48.8719084, 2.300683 48.8719842, 2.3006022 48.8720099, 2.3004567 48.8720562)",37.75873113173068,1.4751571163085468,0.0229774599927025,,,,,,,C
260928397,25625939,0,4294000,residential,,30,Rue Lincoln,True,False,190.68121400921524,"LINESTRING (2.3035097 48.8710863, 2.3034349 48.8709904, 2.3033837 48.8709253, 2.3033114 48.8708441, 2.302763 48.8702011, 2.3022684 48.8696572, 2.302209 48.8696008)",332.0116609371986,7.573755819469975,7.386614484814654e-05,,,,,,,C
260928397,1757030783,0,642910715,primary,7,50,Avenue des Champs-ÃÂÃÂlysÃÂÃÂ©es,False,True,76.1450561907884,"LINESTRING (2.3035097 48.8710863, 2.3028213 48.871305, 2.3028005 48.8713116, 2.3027443 48.8713294, 2.3025722 48.8713841)",76.14505619078838,1.5525767420412744,0.0048376646224542,,,,,,,C
260928397,368341,0,643134324,primary,7,50,Avenue des Champs-ÃÂÃÂlysÃÂÃÂ©es,False,False,144.30963546011017,"LINESTRING (2.3035097 48.8710863, 2.3036512 48.8710413, 2.3036993 48.871026, 2.3037422 48.8710124, 2.304908 48.8706421, 2.3049633 48.8706245, 2.3050007 48.8706126, 2.3052862 48.8705216)",144.30963546011014,1.596646283797039,0.0043101397861096,,,,,,,C
262313917,36489624,0,572518383,residential,,30,Rue Joseph Granier,False,True,9.523426550936252,"LINESTRING (2.3085479 48.8540912, 2.3085403 48.8540057)",9.523426550936252,1.3325561013148015,0.0002706095608126,,,,,,,C
262314301,36489622,0,24226774,tertiary,,30,Avenue Duquesne,True,False,29.37265976471496,"LINESTRING (2.3067954 48.8538401, 2.306834 48.8539665, 2.3069236 48.8540882)",93.5731529652113,3.053798181067513,0.000229701432693,,,,,,,C
262314301,49803905,0,"[68904227, 68904237]",tertiary,4,30,Avenue Duquesne,False,True,180.98928270272205,"LINESTRING (2.3067954 48.8538401, 2.3081352 48.8529782, 2.3082854 48.8528808, 2.3084204 48.8527974, 2.3085681 48.8527049)",180.98928270272205,1.8092479546959177,0.010176295467375,,,,,,,C
262314301,130097205,0,"[68904246, 68904215]",tertiary,3,30,Avenue Duquesne,False,False,47.60511299111461,"LINESTRING (2.3067954 48.8538401, 2.3066589 48.8539261, 2.3065062 48.8540008, 2.3063682 48.8540757, 2.3062968 48.8541144)",47.60511299111461,1.5336086551293049,0.024467494331505,,,,,,,C
262931591,677773445,0,32686357,residential,1,30,Boulevard Lefebvre,True,False,5.568606450394721,"LINESTRING (2.2920306 48.831449, 2.2920646 48.8314042)",800.2841657284257,10.05581738460757,0.0003609001116117,3,,,,,,C
262931591,10756614258,0,32693231,residential,2,30,Rue Lefebvre,False,False,49.03940134656018,"LINESTRING (2.2920306 48.831449, 2.2923926 48.8318201)",49.03940134656018,1.2442769772523463,0.000147775971627,,,,,,,C
263332511,263332699,0,204539142,tertiary,2,30,Place FalguiÃÂÃÂ¨re,True,False,15.109453813389509,"LINESTRING (2.3102899 48.8362689, 2.3103062 48.8362934, 2.3103095 48.8363213, 2.3102984 48.8363483, 2.3102741 48.8363713, 2.3102434 48.8363863)",42.02795214039804,7.532065494481678,0.0159242696850764,,,circular,,,,C
263332699,116114649,0,506259789,tertiary,,30,Rue FalguiÃÂÃÂ¨re,True,False,83.31227905275763,"LINESTRING (2.3102434 48.8363863, 2.3103031 48.8364837, 2.3104134 48.8366645, 2.3106273 48.8370416, 2.3106522 48.8370855)",1086.442418392981,28.244407040308825,0.0145779925802746,,,,,,,C
263332699,263332704,0,611974665,tertiary,2,30,Place FalguiÃÂÃÂ¨re,True,False,13.280060447461008,"LINESTRING (2.3102434 48.8363863, 2.3102017 48.8363951, 2.3101623 48.8363944, 2.3101077 48.8363781, 2.3100817 48.8363596)",43.85734550632653,7.567362842448517,0.0013462771048018,,,circular,,,,C
263332704,5700604924,0,611974665,tertiary,2,30,Place FalguiÃÂÃÂ¨re,True,False,6.389125852958366,"LINESTRING (2.3100817 48.8363596, 2.3100721 48.8363484, 2.3100613 48.8363236, 2.3100612 48.8363142, 2.3100611 48.8363048)",50.74828010082918,7.596875675747103,0.000382631872145,,,circular,,,,C
263332704,116109846,0,"[24303740, 1148826263]",residential,1,30,Rue de la Procession,True,False,222.4912552089904,"LINESTRING (2.3100817 48.8363596, 2.309988 48.8364114, 2.3089887 48.8369807, 2.3089141 48.8370314, 2.3088581 48.8370664, 2.308536 48.8372524, 2.3084932 48.8372766, 2.3080117 48.8375377, 2.3079397 48.8375954, 2.3078916 48.8376339, 2.3078275 48.8376956)",515.1099316350823,18.26440713573992,0.0009636452326567,,,,,,,C
264493102,12055530757,0,1301559077,residential,,30,Rue Charles Moureu,False,True,6.07105770402992,"LINESTRING (2.362426 48.8275781, 2.3623747 48.827621)",6.07105770402992,1.2707780937022413,0.000147775971627,,,,,,,C
264493102,480690113,0,1301559077,residential,,30,Rue Charles Moureu,False,False,134.9866118448765,"LINESTRING (2.362426 48.8275781, 2.3624928 48.8275259, 2.362792 48.8272802, 2.3634149 48.8267796, 2.3634691 48.826736, 2.3635213 48.8266918, 2.3635598 48.8266251)",134.9866118448765,1.6632404013929665,0.0002955082613233,,,,,,,C
264494546,2200327356,0,209876562,tertiary,,30,Place Henri Salvador,False,True,18.34119432729517,"LINESTRING (2.3279903 48.8699258, 2.3281393 48.8698214, 2.3281617 48.8698054)",18.34119432729517,1.982722364175579,0.0002517608077068,,,,,,,C
264494546,243648472,0,"[379446073, 4651926]",residential,2,30,"['Place Henri Salvador', 'Rue de SÃÂÃÂ¨ze']",True,False,106.43913086807515,"LINESTRING (2.3279903 48.8699258, 2.3277687 48.8700287, 2.3267782 48.8703489, 2.3267063 48.8703725)",197.7011668102832,2.8648666391128423,0.0392579558228035,,,,,,,C
264494546,29604239,0,"[4651915, 379446079]",residential,,30,"['Place Henri Salvador', 'Rue de Caumartin']",True,False,265.3484698615802,"LINESTRING (2.3279903 48.8699258, 2.3279955 48.8700836, 2.3279967 48.8701497, 2.3280584 48.8707972, 2.3281216 48.8713885, 2.3281323 48.8714886, 2.328143 48.8715869, 2.3281511 48.8716617, 2.3281671 48.8717072, 2.3282137 48.8722456, 2.328219 48.8723065)",520.5132249457904,6.789519341301292,0.009196444238421,3,,,,,,C
264494546,25273216,0,"[379447184, 54186296]",primary,5,30,"['Boulevard de la Madeleine', 'Place Henri Salvador']",False,True,117.04358001295388,"LINESTRING (2.3279903 48.8699258, 2.3278218 48.8698988, 2.327658 48.8698739, 2.326647 48.869703, 2.3264385 48.8696689)",117.04358001295388,1.5863729135204636,0.0001825031065497,,,,,,,C
264494546,398792,0,"[379447185, 879212260, 69315569]",primary,"['4', '5']",30,"['Place Henri Salvador', 'Boulevard des Capucines']",False,True,155.17428285240482,"LINESTRING (2.3279903 48.8699258, 2.3280837 48.8699408, 2.3282322 48.8699589, 2.3290267 48.8700918, 2.3290503 48.8700956, 2.3294524 48.8701654, 2.3297848 48.8702203, 2.3300447 48.8702725)",155.1742828524048,2.0807260905698595,0.0216019596762487,,,,,,,C
264987828,6349517772,0,678136624,primary,3,30,Place LÃÂÃÂ©on-Paul Fargue,True,False,10.927379481195455,"LINESTRING (2.3165444 48.8468693, 2.3165944 48.8467767)",60.61653379462482,4.404091638206621,0.0210025125409731,,,,,,,C
264987828,94262804,0,"[678136626, 4039685, 1233994022]",secondary,"['2', '3']",30,Rue de SÃÂÃÂ¨vres,True,False,100.80598476357538,"LINESTRING (2.3165444 48.8468693, 2.3165096 48.846817, 2.3164798 48.8467819, 2.3164264 48.8467654, 2.3161342 48.846675, 2.3155985 48.8465093, 2.3154674 48.8464687, 2.3153669 48.8464376)",451.4380570670167,9.286575421654188,0.0158665876955601,,,,,,,C
265515361,265515362,0,28521578,residential,2,30,Place de l'Europe,False,False,35.66620852304936,"LINESTRING (2.3942551 48.8251823, 2.3941395 48.8251122, 2.3940777 48.8250749, 2.3940384 48.8250511, 2.3939576 48.8250027, 2.3939031 48.824961)",35.66620852304936,1.7114990978162854,0.0002953553745657,,,,,,,C
265515361,265515579,0,152970447,residential,,30,Place de l'Europe,True,False,22.37076183962789,"LINESTRING (2.3942551 48.8251823, 2.3942807 48.8251633, 2.3943396 48.8251398, 2.3943993 48.8251324, 2.3944662 48.8251399, 2.3945254 48.8251639)",60.78648543402005,1.2229293096960856,0.0005906889081662,7,,roundabout,,,,C
265515362,911767434,0,1037319928,residential,,30,Place de l'Europe,False,False,9.711498164152736,"LINESTRING (2.3939031 48.824961, 2.3938117 48.8248977)",9.711498164152736,1.280390663216656,2.839325496824084e-07,,,,,,,C
265515362,265515361,0,28521578,residential,2,30,Place de l'Europe,False,True,35.66620852304936,"LINESTRING (2.3939031 48.824961, 2.3939576 48.8250027, 2.3940384 48.8250511, 2.3940777 48.8250749, 2.3941395 48.8251122, 2.3942551 48.8251823)",35.66620852304936,1.7114990978162847,0.0007382901520703,,,,,,,C
265515362,164460128,0,"[296690016, 77464242]",secondary,2,50,Quai de Bercy,True,False,258.1562730850637,"LINESTRING (2.3939031 48.824961, 2.393631 48.8250954, 2.393414 48.8252135, 2.3931994 48.8253614, 2.3927417 48.8258733, 2.3924597 48.8261616, 2.3922348 48.8263915, 2.3921745 48.826473, 2.3921799 48.8265589, 2.392206 48.8266328, 2.3924712 48.8268046)",869.0792057801445,15.827304882437888,0.0013284111951371,,,,,,D 103,C
265515579,265515361,0,24430502,residential,,30,Place de l'Europe,True,False,60.78648543402005,"LINESTRING (2.3945254 48.8251639, 2.3945664 48.8252004, 2.3945832 48.8252403, 2.3945748 48.8252894, 2.394549 48.8253223, 2.3945113 48.8253474, 2.3944568 48.8253657, 2.3944478 48.8253675, 2.3944273 48.8253716, 2.3944068 48.8253722, 2.3943574 48.8253705, 2.3943174 48.8253572, 2.3942629 48.8253279, 2.3942345 48.8252967, 2.3942219 48.8252411, 2.3942343 48.8252099, 2.3942551 48.8251823)",22.37076183962789,1.2229293096960856,0.0001477541306616,7,,roundabout,,,,C
265515579,313294960,0,24430549,residential,2,30,Avenue du GÃÂÃÂ©nÃÂÃÂ©ral de Gaulle,False,False,246.36079334105915,"LINESTRING (2.3945254 48.8251639, 2.3945877 48.8251213, 2.3946136 48.8251035, 2.394906 48.8249036, 2.3951822 48.8247168, 2.3953034 48.8246311, 2.395492 48.8245018, 2.395634 48.8244097, 2.3958945 48.8242287, 2.3961867 48.8240257, 2.3962367 48.8239914, 2.3962496 48.8239826, 2.3967735 48.8236236, 2.396857 48.8235664)",246.36079334105912,1.3221446039098586,0.000443087664262,,,,,,,C
265707978,277762532,0,659195440,residential,,30,Rue Ernest Renan,True,False,36.75054583267623,"LINESTRING (2.3043391 48.82402, 2.3041696 48.8243026, 2.3041547 48.8243274)",304.6047283304485,6.889371728398746,0.0003523602941558,,,,,,,C
265708027,265708312,0,99189952,residential,2,30,Rue Scelle,False,False,75.87678324958755,"LINESTRING (2.3002144 48.823781, 2.3002715 48.8237209, 2.3002961 48.8236905, 2.3003761 48.8235914, 2.3004885 48.8234421, 2.3006755 48.8232306, 2.3007076 48.8231815)",75.87678324958753,1.2216028925312117,0.0001094450774198,,,,,,,C
265708027,132773127,0,1337970129,secondary,1,50,Boulevard Charles de Gaulle,False,False,181.9564179641904,"LINESTRING (2.3002144 48.823781, 2.3002848 48.8238395, 2.3005645 48.8240719, 2.3008779 48.8243281, 2.3010202 48.8244241, 2.3011773 48.8245073, 2.3014531 48.8246219, 2.3018752 48.8247566, 2.302075 48.8248196)",181.9564179641904,1.966824534517984,0.0002955082613233,,,,,,D 83,C
265708312,265708027,0,99189952,residential,2,30,Rue Scelle,False,True,75.87678324958753,"LINESTRING (2.3007076 48.8231815, 2.3006755 48.8232306, 2.3004885 48.8234421, 2.3003761 48.8235914, 2.3002961 48.8236905, 2.3002715 48.8237209, 2.3002144 48.823781)",75.87678324958755,1.2216028925312128,0.0001479506993498,,,,,,,C
267350287,4700937589,0,"[406476120, 24593801]",residential,2,"['30', '20']",Rue de CompiÃÂÃÂ¨gne,True,False,89.51641436285057,"LINESTRING (2.353266 48.8794065, 2.3533312 48.8795011, 2.3533445 48.8795324, 2.353397 48.8796141, 2.3533924 48.8796459, 2.3534996 48.8798609, 2.3536277 48.8801193, 2.353654 48.8801662)",251.3319052520404,4.994888504209966,0.0002955082613233,,,,,,,C
267350287,361103,0,"[680050136, 680050137, 680050138, 680050139]",primary,4,30,Boulevard de Magenta,False,False,139.96508046688774,"LINESTRING (2.353266 48.8794065, 2.3531526 48.8795301, 2.3531395 48.8795449, 2.3531065 48.8795823, 2.352941 48.8797704, 2.3525141 48.8802663, 2.3523043 48.8804947)",139.96508046688774,1.9797709228152327,0.0156900690135191,,,,,,,C
267350287,361102,0,"[680050136, 187452526, 680050135]",primary,4,30,Boulevard de Magenta,False,True,115.7595025646708,"LINESTRING (2.353266 48.8794065, 2.353378 48.8792792, 2.3534395 48.8792119, 2.3537442 48.8788787, 2.3538719 48.878739, 2.3538928 48.8787176, 2.3540154 48.878578, 2.3540762 48.8785122)",115.7595025646708,1.7774490975665516,0.024439537895844,,,,,,,C
267582320,2825143236,0,577432501,primary,4,50,Boulevard SÃÂÃÂ©rurier,True,False,74.8064617266213,"LINESTRING (2.3954917 48.8904566, 2.3955051 48.8903975, 2.39561 48.890096, 2.3956728 48.8898871, 2.3956798 48.8898521, 2.3956907 48.8897971)",259.39499621786774,9.705181285009278,0.0010336455266361,,,,,,,C
267582320,415116417,0,577432504,primary,4,30,Place de la Porte de Pantin,False,True,69.29989994097345,"LINESTRING (2.3954917 48.8904566, 2.3956257 48.8904601, 2.3962426 48.8904675, 2.3964389 48.8904764)",69.29989994097345,1.4771896210469004,3.0577351504259364e-07,,,,,,,C
267582865,933859767,0,866259306,primary,2,30,Route des Petits Ponts,False,False,111.19405512724298,"LINESTRING (2.3984172 48.8916292, 2.3982812 48.8921974, 2.3982259 48.8924283, 2.3982209 48.8924492, 2.3982155 48.8924692, 2.3981979 48.8925347, 2.3981759 48.8926165)",111.194055127243,1.1899362918017955,0.0004431968690888,,,,,,D 115,C
267582865,249690956,0,866259306,primary,2,30,Route des Petits Ponts,False,True,135.73042820228272,"LINESTRING (2.3984172 48.8916292, 2.3984922 48.8913273, 2.3986837 48.8906111, 2.398691 48.8905839, 2.3986995 48.89055, 2.3987268 48.8904257)",135.73042820228272,1.375723932096795,0.0005908417949237,,,,,,D 115,C
267582866,933859767,0,866259306,primary,2,30,Route des Petits Ponts,False,True,87.07396230359245,"LINESTRING (2.3979667 48.8933874, 2.3981759 48.8926165)",87.07396230359245,1.1603943519134043,0.0002955082613233,,,,,,D 115,C
267582866,255091842,0,"[977485977, 784044212, 1166215033]",primary,1,"['30', '50']",Avenue du GÃÂÃÂ©nÃÂÃÂ©ral Leclerc,True,False,101.49000746146947,"LINESTRING (2.3979667 48.8933874, 2.397988 48.893449, 2.3980107 48.8934826, 2.3980381 48.893513, 2.3980544 48.8935278, 2.3985736 48.8939997, 2.3985916 48.8940161, 2.3986689 48.8940818, 2.3986765 48.8941551)",103.50023759180456,1.0313695067558162,0.000147775971627,"['4', '3.9', '6']",,,,,D 115,C
267583686,5005371959,0,"[245493049, 278087025]",primary,2,30,Avenue Jean JaurÃÂÃÂ¨s,True,False,73.07018867663294,"LINESTRING (2.3948744 48.8892666, 2.395034 48.8892759, 2.3952972 48.8893444, 2.3953278 48.8893523, 2.3953808 48.8893681, 2.3955507 48.8894125, 2.3955992 48.8894263, 2.3958112 48.8894839)",231.83739392922053,8.059812839200504,0.0033370374154519,,,,,,,C
267583686,202041972,0,1122043944,primary,3,30,Avenue Jean JaurÃÂÃÂ¨s,False,True,139.38565211829842,"LINESTRING (2.3948744 48.8892666, 2.3947509 48.8892336, 2.394553 48.8891808, 2.3942253 48.8890934, 2.3937221 48.8889597, 2.3932051 48.8888212, 2.3931079 48.8887952)",139.38565211829842,1.5753155824033278,0.0043353442601353,,,,,,,C
268063176,268063475,0,"[24662160, 26457996]",other,,20,"['Rue de la Guadeloupe', 'Rue de la Martinique']",True,False,103.00672959300616,"LINESTRING (2.3618157 48.8912949, 2.3618149 48.8912346, 2.3618168 48.8907362, 2.3618173 48.8906885, 2.361912 48.8906891, 2.3622135 48.8906911, 2.3623039 48.8906918)",402.8659170742522,8.008819759997088,0.0001467712872204,,,,,,,C
268063176,202809822,0,"[231371251, 49605510]",residential,,"['30', '20']","['Rue de Torcy', ""Rue de l'ÃÂÃÂvangile""]",True,False,145.9078135226871,"LINESTRING (2.3618157 48.8912949, 2.361691 48.8912937, 2.3613859 48.891299, 2.361321 48.891291, 2.3612686 48.8912856, 2.3612525 48.8913469, 2.3612517 48.8914231, 2.361244 48.8915657, 2.3613913 48.891729, 2.3615717 48.8919343, 2.3617302 48.8920384, 2.3618263 48.8921105)",595.225034621027,9.27648372527782,0.0004257677787314,7,,,,,,C
